trade_id,symbol,fold,signal_timestamp,entry_timestamp,entry_price,bar_index,bar_timestamp,open,high,low,close,volume,is_final,gap_from_previous
70a4acb629b33a55967a6a17,DOGEUSDT,1,2025-05-08T05:55:00Z,2025-05-08T06:00:00Z,0.17984,5,2025-05-08T06:20:00Z,0.18047,0.18057,0.18022,0.18034,13086860.0,True,False
70a4acb629b33a55967a6a17,DOGEUSDT,1,2025-05-08T05:55:00Z,2025-05-08T06:00:00Z,0.17984,6,2025-05-08T06:25:00Z,0.18034,0.18051,0.18019,0.18031,3683417.0,True,False
70a4acb629b33a55967a6a17,DOGEUSDT,1,2025-05-08T05:55:00Z,2025-05-08T06:00:00Z,0.17984,7,2025-05-08T06:30:00Z,0.18031,0.18039,0.17995,0.18018,11433869.0,True,False
70a4acb629b33a55967a6a17,DOGEUSDT,1,2025-05-08T05:55:00Z,2025-05-08T06:00:00Z,0.17984,8,2025-05-08T06:35:00Z,0.18018,0.18035,0.18007,0.18018,8401358.0,True,False
70a4acb629b33a55967a6a17,DOGEUSDT,1,2025-05-08T05:55:00Z,2025-05-08T06:00:00Z,0.17984,9,2025-05-08T06:40:00Z,0.18018,0.18055,0.18018,0.18048,6362171.0,True,False
70a4acb629b33a55967a6a17,DOGEUSDT,1,2025-05-08T05:55:00Z,2025-05-08T06:00:00Z,0.17984,10,2025-05-08T06:45:00Z,0.18048,0.18064,0.18021,0.18043,6365680.0,True,False
70a4acb629b33a55967a6a17,DOGEUSDT,1,2025-05-08T05:55:00Z,2025-05-08T06:00:00Z,0.17984,11,2025-05-08T06:50:00Z,0.18043,0.18073,0.18043,0.18058,8880757.0,True,False
70a4acb629b33a55967a6a17,DOGEUSDT,1,2025-05-08T05:55:00Z,2025-05-08T06:00:00Z,0.17984,12,2025-05-08T06:55:00Z,0.18058,0.18092,0.18056,0.18087,19750255.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,1,2025-05-08T07:00:00Z,0.18087,0.18138,0.18083,0.18125,29387843.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,2,2025-05-08T07:05:00Z,0.18125,0.18184,0.18125,0.18174,24265164.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,3,2025-05-08T07:10:00Z,0.18173,0.18176,0.1813,0.18137,34036908.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,4,2025-05-08T07:15:00Z,0.18138,0.18165,0.18127,0.1816,12969339.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,5,2025-05-08T07:20:00Z,0.1816,0.18195,0.18155,0.18186,22244541.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,6,2025-05-08T07:25:00Z,0.18186,0.18199,0.18172,0.1819,12672067.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,7,2025-05-08T07:30:00Z,0.1819,0.18271,0.18161,0.18249,52881912.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,8,2025-05-08T07:35:00Z,0.18249,0.18264,0.18196,0.18222,24070144.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,9,2025-05-08T07:40:00Z,0.18222,0.18244,0.18208,0.18219,18112501.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,10,2025-05-08T07:45:00Z,0.18219,0.18221,0.18171,0.18172,14868259.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,11,2025-05-08T07:50:00Z,0.18171,0.18185,0.18148,0.18154,29304465.0,True,False
e155b53c6f5be4f0ddd7bb97,DOGEUSDT,1,2025-05-08T06:55:00Z,2025-05-08T07:00:00Z,0.18087,12,2025-05-08T07:55:00Z,0.18153,0.1816,0.18136,0.18143,10203421.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,1,2025-05-08T08:00:00Z,0.18142,0.18219,0.18137,0.18219,20457107.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,2,2025-05-08T08:05:00Z,0.18219,0.18245,0.18196,0.1821,26401447.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,3,2025-05-08T08:10:00Z,0.18209,0.18243,0.18206,0.18216,8098196.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,4,2025-05-08T08:15:00Z,0.18216,0.18258,0.18212,0.18255,16072279.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,5,2025-05-08T08:20:00Z,0.18254,0.18268,0.18211,0.18222,13542342.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,6,2025-05-08T08:25:00Z,0.18222,0.18232,0.18208,0.18222,9298427.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,7,2025-05-08T08:30:00Z,0.18221,0.18235,0.18188,0.18232,13640201.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,8,2025-05-08T08:35:00Z,0.18231,0.18259,0.18231,0.18258,8083571.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,9,2025-05-08T08:40:00Z,0.18257,0.18302,0.18255,0.18294,35730779.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,10,2025-05-08T08:45:00Z,0.18293,0.18326,0.18278,0.1831,20392919.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,11,2025-05-08T08:50:00Z,0.18309,0.18309,0.18239,0.18257,18094662.0,True,False
b6490615f904e516ad59ec87,DOGEUSDT,1,2025-05-08T07:55:00Z,2025-05-08T08:00:00Z,0.18142,12,2025-05-08T08:55:00Z,0.18257,0.18258,0.18219,0.18225,14960903.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,1,2025-05-08T09:00:00Z,0.18226,0.1824,0.18202,0.1821,21071075.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,2,2025-05-08T09:05:00Z,0.1821,0.18286,0.18207,0.18286,12845404.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,3,2025-05-08T09:10:00Z,0.18285,0.18292,0.18249,0.18277,15389362.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,4,2025-05-08T09:15:00Z,0.18277,0.18292,0.18265,0.1828,7028604.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,5,2025-05-08T09:20:00Z,0.18279,0.1834,0.18279,0.18329,28532602.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,6,2025-05-08T09:25:00Z,0.18328,0.18334,0.18282,0.18308,15489687.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,7,2025-05-08T09:30:00Z,0.18308,0.18309,0.1826,0.1826,24314820.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,8,2025-05-08T09:35:00Z,0.1826,0.18299,0.18252,0.1829,8620834.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,9,2025-05-08T09:40:00Z,0.1829,0.18304,0.18287,0.18295,5839612.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,10,2025-05-08T09:45:00Z,0.18295,0.18312,0.18295,0.1831,7386667.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,11,2025-05-08T09:50:00Z,0.1831,0.18361,0.18301,0.18353,30603320.0,True,False
bbeb006bec68cc09eb6b7041,DOGEUSDT,1,2025-05-08T08:55:00Z,2025-05-08T09:00:00Z,0.18226,12,2025-05-08T09:55:00Z,0.18352,0.18369,0.18327,0.18357,15976406.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,1,2025-05-08T10:00:00Z,21.055,21.164,21.043,21.138,105467.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,2,2025-05-08T10:05:00Z,21.138,21.153,21.085,21.105,69363.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,3,2025-05-08T10:10:00Z,21.104,21.138,21.072,21.126,34649.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,4,2025-05-08T10:15:00Z,21.126,21.144,21.061,21.118,105877.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,5,2025-05-08T10:20:00Z,21.118,21.128,21.077,21.085,31027.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,6,2025-05-08T10:25:00Z,21.084,21.107,21.08,21.095,19476.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,7,2025-05-08T10:30:00Z,21.095,21.108,21.005,21.007,38840.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,8,2025-05-08T10:35:00Z,21.007,21.027,20.973,21.011,90032.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,9,2025-05-08T10:40:00Z,21.011,21.021,20.975,21.0,79181.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,10,2025-05-08T10:45:00Z,21.0,21.06,20.997,21.031,40900.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,11,2025-05-08T10:50:00Z,21.031,21.031,20.993,21.016,33353.0,True,False
a01ea5c656c4d6a1fd3ddf8b,AVAXUSDT,1,2025-05-08T09:55:00Z,2025-05-08T10:00:00Z,21.055,12,2025-05-08T10:55:00Z,21.016,21.084,21.016,21.033,49167.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,1,2025-05-08T11:00:00Z,21.032,21.041,20.974,20.983,60300.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,2,2025-05-08T11:05:00Z,20.984,20.986,20.946,20.969,47890.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,3,2025-05-08T11:10:00Z,20.969,20.997,20.968,20.974,30560.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,4,2025-05-08T11:15:00Z,20.974,21.007,20.958,20.968,42494.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,5,2025-05-08T11:20:00Z,20.969,20.991,20.937,20.984,48381.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,6,2025-05-08T11:25:00Z,20.984,20.989,20.925,20.927,32697.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,7,2025-05-08T11:30:00Z,20.928,20.938,20.884,20.893,107031.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,8,2025-05-08T11:35:00Z,20.893,20.927,20.887,20.92,35313.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,9,2025-05-08T11:40:00Z,20.921,20.934,20.913,20.926,25224.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,10,2025-05-08T11:45:00Z,20.925,20.949,20.914,20.931,23176.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,11,2025-05-08T11:50:00Z,20.932,20.95,20.904,20.912,23800.0,True,False
cca24305fe151451c7e6f75a,AVAXUSDT,1,2025-05-08T10:55:00Z,2025-05-08T11:00:00Z,21.032,12,2025-05-08T11:55:00Z,20.911,20.928,20.9,20.92,22599.0,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,1,2025-05-08T12:00:00Z,154.52,154.71,154.26,154.51,53266.77,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,2,2025-05-08T12:05:00Z,154.51,154.57,154.14,154.29,42553.91,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,3,2025-05-08T12:10:00Z,154.29,154.69,154.29,154.44,56205.1,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,4,2025-05-08T12:15:00Z,154.44,154.73,154.39,154.56,77359.51,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,5,2025-05-08T12:20:00Z,154.56,155.01,154.56,155.0,181776.93,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,6,2025-05-08T12:25:00Z,155.01,155.13,154.94,155.12,105120.24,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,7,2025-05-08T12:30:00Z,155.12,155.81,155.08,155.42,199264.9,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,8,2025-05-08T12:35:00Z,155.43,155.51,154.75,154.78,138755.67,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,9,2025-05-08T12:40:00Z,154.78,154.96,154.62,154.75,89379.91,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,10,2025-05-08T12:45:00Z,154.74,155.14,154.63,155.12,85019.03,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,11,2025-05-08T12:50:00Z,155.11,155.33,154.8,154.86,70304.99,True,False
78b7b5e67d5bce9799b51db7,SOLUSDT,1,2025-05-08T11:55:00Z,2025-05-08T12:00:00Z,154.52,12,2025-05-08T12:55:00Z,154.86,154.92,154.41,154.49,108139.08,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,1,2025-05-08T13:00:00Z,154.48,154.91,154.44,154.87,56098.78,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,2,2025-05-08T13:05:00Z,154.86,155.02,154.62,154.94,37296.54,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,3,2025-05-08T13:10:00Z,154.93,154.99,154.74,154.75,19551.06,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,4,2025-05-08T13:15:00Z,154.74,155.02,154.74,154.95,36377.51,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,5,2025-05-08T13:20:00Z,154.95,155.1,154.81,155.05,91640.51,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,6,2025-05-08T13:25:00Z,155.06,155.24,155.0,155.12,69920.91,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,7,2025-05-08T13:30:00Z,155.11,155.38,154.64,154.72,167146.02,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,8,2025-05-08T13:35:00Z,154.71,155.63,154.67,154.78,141381.6,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,9,2025-05-08T13:40:00Z,154.79,155.55,154.61,155.02,105608.21,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,10,2025-05-08T13:45:00Z,155.03,155.09,154.41,154.59,128211.36,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,11,2025-05-08T13:50:00Z,154.58,155.0,154.56,154.84,73753.58,True,False
5a59ff6db08ed3a52a7ab4c5,SOLUSDT,1,2025-05-08T12:55:00Z,2025-05-08T13:00:00Z,154.48,12,2025-05-08T13:55:00Z,154.85,155.24,154.73,154.89,56851.87,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,1,2025-05-08T15:00:00Z,2.2215,2.2312,2.2211,2.2256,6356028.2,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,2,2025-05-08T15:05:00Z,2.2257,2.2356,2.2246,2.2351,4830759.6,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,3,2025-05-08T15:10:00Z,2.2351,2.2362,2.2301,2.2359,4444526.6,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,4,2025-05-08T15:15:00Z,2.2358,2.2367,2.2314,2.2342,2970507.4,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,5,2025-05-08T15:20:00Z,2.2341,2.2489,2.2317,2.2452,10740692.3,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,6,2025-05-08T15:25:00Z,2.2452,2.2672,2.2428,2.2518,17032913.9,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,7,2025-05-08T15:30:00Z,2.2518,2.2561,2.2432,2.2505,10412255.9,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,8,2025-05-08T15:35:00Z,2.2506,2.2576,2.2455,2.2573,6567893.1,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,9,2025-05-08T15:40:00Z,2.2572,2.2744,2.2571,2.2649,15635537.3,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,10,2025-05-08T15:45:00Z,2.265,2.2743,2.2586,2.2679,8988908.2,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,11,2025-05-08T15:50:00Z,2.2679,2.2725,2.2419,2.2466,19648674.2,True,False
efd807eb6397e5a1dccc8200,XRPUSDT,1,2025-05-08T14:55:00Z,2025-05-08T15:00:00Z,2.2215,12,2025-05-08T15:55:00Z,2.2466,2.2486,2.2414,2.2427,8490380.3,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,1,2025-05-08T16:00:00Z,100730.9,100984.9,100550.0,100570.4,3453.183,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,2,2025-05-08T16:05:00Z,100570.5,100922.2,100570.4,100912.1,1787.66,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,3,2025-05-08T16:10:00Z,100912.0,100963.8,100780.1,100930.2,1000.681,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,4,2025-05-08T16:15:00Z,100930.3,101128.0,100930.2,101028.8,1694.328,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,5,2025-05-08T16:20:00Z,101028.8,101082.5,100850.0,100897.9,889.768,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,6,2025-05-08T16:25:00Z,100897.9,100911.5,100752.3,100828.9,756.904,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,7,2025-05-08T16:30:00Z,100829.0,100932.7,100683.3,100930.0,1024.44,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,8,2025-05-08T16:35:00Z,100930.0,101106.2,100909.4,101100.0,819.834,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,9,2025-05-08T16:40:00Z,101100.1,101138.2,101044.6,101115.6,685.563,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,10,2025-05-08T16:45:00Z,101115.6,101178.8,101016.0,101173.9,693.012,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,11,2025-05-08T16:50:00Z,101173.9,101315.7,101173.8,101277.0,1470.349,True,False
8078d85052fb1a102474f0d3,BTCUSDT,1,2025-05-08T15:55:00Z,2025-05-08T16:00:00Z,100730.9,12,2025-05-08T16:55:00Z,101277.1,101300.2,101213.0,101235.9,824.109,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,1,2025-05-08T19:00:00Z,0.19045,0.19057,0.1898,0.19003,18243851.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,2,2025-05-08T19:05:00Z,0.19003,0.19038,0.18964,0.19018,13405696.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,3,2025-05-08T19:10:00Z,0.19018,0.19037,0.1898,0.18995,9061009.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,4,2025-05-08T19:15:00Z,0.18994,0.19002,0.18965,0.19002,11593078.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,5,2025-05-08T19:20:00Z,0.19002,0.19106,0.19001,0.19026,34131243.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,6,2025-05-08T19:25:00Z,0.19025,0.19077,0.1901,0.19036,9910591.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,7,2025-05-08T19:30:00Z,0.19036,0.19054,0.19012,0.19014,6697556.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,8,2025-05-08T19:35:00Z,0.19014,0.19014,0.18943,0.1898,15914764.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,9,2025-05-08T19:40:00Z,0.1898,0.19002,0.18966,0.18983,8334817.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,10,2025-05-08T19:45:00Z,0.18983,0.1904,0.18938,0.19024,17888790.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,11,2025-05-08T19:50:00Z,0.19024,0.19122,0.18992,0.19101,33373975.0,True,False
2605bbd1f0cdabd39d0ea0cd,DOGEUSDT,1,2025-05-08T18:55:00Z,2025-05-08T19:00:00Z,0.19045,12,2025-05-08T19:55:00Z,0.19101,0.19115,0.19061,0.19091,31427927.0,True,False
